1630783458,36551719625
1630783733,36538971915
1630784009,36491220087
1630784283,36512496660
1630784557,36456233909
1630784833,36496228343
1630785108,36507644734
1630785383,36546929625
1630785657,36505520073
1630785932,36537285746
1630786208,36507216568
1630786483,36523855418
1630786759,36527112681
1630787035,36559792016
1630787310,36542786096
1630787585,36552794801
1630787859,36533563011
1630788135,36499447503
1630788411,36582617144
1630788686,36486370327
1630788960,36546580566
1630789235,36567740364
1630789509,36546338391
1630789784,36525044723
1630790060,36522760695
1630790334,36508285240
1630790609,36538541045
1630790883,36504321437
1630791158,36538424014
1630791434,36530948663
1630791709,36514214901
1630791984,36529506744
1630792259,36482418095
1630792535,36510193819
1630792810,36480319833
1630793084,36517098787
1630793359,36540178400
1630793634,36489651956
1630793909,36539658395
1630794187,36538721426
1630794461,36517135923
1630794739,36541538326
1630795013,36480453328
1630795289,36491518013
1630795563,36497953209
1630795838,36482370217
1630796114,36519166066
1630796388,36547347838
1630796663,36555147342
1630796938,36545012785
1630797214,36465632723
1630797489,36489105574
1630797764,36501577370
1630798039,36530886866
1630798315,36503479730
1630798590,36512932588
1630798865,36508299864
1630799139,36537259601
1630799414,36545292318
1630799688,36503903370
1630799965,36534339886
1630800240,36451131913
1630800514,36565106625
1630800790,36550796133
1630801064,36487214035
1630801340,36542649675
1630801614,36510349319
1630801890,36539822730
1630802164,36540670928
1630802439,36468475435
1630802714,36487428448
1630802989,36513906814
1630803264,36538267664
1630803539,36503875084
1630803815,36489294880
1630804089,36494990020
1630804364,36548036126
1630804639,36461733259
1630804914,36515930235
1630805189,36546008027
1630805464,36480234031
1630805740,36498612337
1630806015,36543168676
1630806290,36486499231
1630806566,36471939562
1630806840,36546816064
1630807115,36539922196
1630807390,36489402874
1630807665,36517502864
1630807946,36504776762
1630808221,36494649573
1630808496,36519498745
1630808771,36470104672
1630809047,36543228979
1630809322,36500854883
1630809597,36481262975
1630809872,36531670887
1630810147,36507903355
1630810422,36486421425
1630810697,36549563875
1630810971,36524190543
1630811247,36510096323
1630811522,36462053818
1630811797,36528283486
1630812072,36503209781
1630812347,36496752838
1630812623,36576597519
1630812897,36534578769
1630813185,36535742734
1630813461,36541379229
1630813735,36546780901
1630814010,36505182792
1630814285,36538659697
1630814560,36528725100
1630814836,36539422232
1630815110,36528789170
1630815387,36488599943
1630815662,36490783113
1630815936,36482826273
1630816213,36513938751
1630816488,36530812391
1630816766,36490123675
1630817041,36494169157
1630817317,36540090837
1630817592,36476860725
1630817866,36481831234
1630818142,36487893557
1630818417,36553764753
1630818694,36492907330
1630818968,36518671254
1630819243,36503696941
1630819518,36549360901
1630819793,36535883006
1630820068,36500649510
1630820342,36545363211
1630820617,36536789802
1630820892,36530581956
1630821166,36531477135
1630821442,36529329043
1630821717,36494147665
1630821992,36545712585
1630822267,36474327900
1630822542,36541196137
1630822818,36546996029
1630823093,36503155229
1630823368,36501570789
1630823644,36539941632
1630823919,36506428170
1630824200,37238394322
1630824474,36566794580
1630824750,36470789157
1630825026,36532649758
1630825300,36548498215
1630825576,36513890184
1630825851,36518869365
1630826126,36457252263
1630826401,36471018096
1630826690,36505232892
1630826966,36522810787
1630827241,36511684954
1630827536,36548228065
1630827812,36509369869
1630828086,36505512855
1630828361,36548086030
1630828636,36517142293
1630828911,36535231176
1630829187,36547211644
1630829463,36503416809
1630829739,36547019550
1630830015,36533130329
1630830290,36525325275
1630830565,36538926789
1630830839,36508298750
1630831114,36497990308
1630831390,36545517501
1630831664,36508382682
1630831939,36479297725
1630832214,36546583428
1630832489,36533378893
1630832764,36563729459
1630833038,36518421400
1630833313,36507726510
1630833588,36525521559
1630833863,36494126671
1630834138,36528304070
1630834413,36501223091
1630834687,36546085540
1630834962,36476820010
1630835237,36517358012
1630835511,36528817938
1630835788,36507247713
1630836063,36512819234
1630836338,36534459883
1630836614,36486366304
1630836890,36475888302
1630837165,36523559673
1630837440,36509435618
1630837715,36494958738
1630837990,36505868951
1630838265,36502101030
1630838541,36539265102
1630838816,36542802682
1630839091,36502121132
1630839366,36520306743
1630839640,36550542994
1630839915,36503519453
1630840190,36560115246
1630840465,36567305824
1630840740,36517465196
1630841015,36588775784
1630841290,36506905266
1630841566,36547871675
1630841840,36563575660
1630842115,36515790933
1630842390,36538426802
1630842665,36513694329
1630842940,36533104706
1630843215,36529814608
1630843489,36487052146
1630843764,36526683397
1630844040,36581056247
1630844316,36513949647
1630844591,36540551340
1630844866,36514722891
1630845142,36531996391
1630845416,36540281845
1630845691,36539986549
1630845967,36496393577
1630846241,36535982823
1630846516,36451761462
1630846791,36548935840
1630847066,36550599828
1630847340,36477136805
1630847615,36544002571
1630847890,36478903031
1630848164,36456925198
1630848440,36523547086
1630848714,36549459710
1630848989,36529108632
1630849264,36516695232
1630849539,36555423198
1630849815,36084503963
1630850090,36543385498
1630850365,36538260795
1630850640,36500875034
1630850916,36536597523
1630851191,36506310270
1630851466,36513343846
1630851741,36536009329
1630852015,36523643445
1630852290,36537474867
1630852565,36544791987
1630852842,36573922224
1630853116,36476729756
1630853391,36542984725
1630853668,36549557841
1630853942,36538065106
1630854216,36567182616
1630854492,36549386565
1630854766,36537099290
1630855042,36511029688
1630855316,36475916210
1630855592,36509893011
1630855867,36541480192
1630856141,36507542843
1630856417,36462192089
1630856692,36513105993
1630856968,36491287466
1630857242,36504118977
1630857517,36545004319
1630857792,36534406096
1630858067,36549232761
1630858342,36520167530
1630858617,36540799998
1630858893,36506506306
1630859169,36515364211
1630859446,36507385979
1630859723,36547076300
1630859997,36584448754
1630860272,36526366424
1630860547,36461110468
1630860822,36541781813
1630861097,36569023479
1630861372,36496225302
1630861648,36492516643
1630861924,36556580063
1630862198,36568664962
1630862473,36509662119
1630862748,36510310107
1630863023,36566396487
1630863298,36486000397
1630863573,36444870036
1630863849,36537030188
1630864124,36585033984
1630864399,36539037677
1630864674,36539524655
1630864949,36503515022
1630865224,36536095619
1630865499,36493893533
1630865774,36525740048
1630866049,36536084406
1630866325,36499359560
1630866600,36492735127
1630866875,36479263665
1630867151,36546644613
1630867426,36552457553
1630867701,36549280741
1630867976,36540967889
1630868251,36537585328
1630868527,36489177171
1630868801,36484710458
1630869077,36550223998
1630869352,36525045674
1630869628,36498641928
1630869902,36507658074
1630870177,36525446974
1630870452,36539871164
1630870727,36479069706
1630871002,36487659872
1630871277,36535722314
1630871552,36483982658
1630871827,36533343224
1630872101,36507048505
1630872376,36546015732
1630872650,36482725469
1630872938,36486769019
1630873214,36494156048
1630873490,36556631505
1630873765,36542605391
1630874039,36533840711
1630874314,36565738863
1630874589,36509568207
1630874865,36488302738
1630875140,36538750671
1630875415,36508711568
1630875690,36539893024
1630875964,36526176933
1630876239,36509361507
1630876514,36504276563
1630876789,36539279575
1630877064,36512873638
1630877338,36537605411
1630877613,36497393468
1630877888,36500900945
1630878163,36554451308
1630878439,36532491684
1630878714,36518304245
1630878990,36515475877
1630879265,36538905948
1630879539,36503131029
1630879814,36535888272
1630880089,36550593646
1630880364,36503919507
1630880639,36501647120
1630880914,36546423543
1630881189,36541844999
1630881464,36538465777
1630881739,36475471032
1630882014,36536761315
1630882289,36551496427
1630882565,36501622429
1630882840,36498215537
1630883115,36581094611
1630883390,36501277472
1630883665,36548264058
1630883940,36509213468
1630884215,36502573196
1630884490,36548375718
1630884765,36508407047
1630885040,36509722717
1630885314,36468803477
1630885589,36483871997
1630885865,36552788497
1630886140,36502666337
1630886414,36561258267
1630886690,36512952900
1630886965,36516309601
1630887240,36493433818
1630887515,36557039040
1630887790,36556970668
1630888065,36542980877
1630888340,36525108338
1630888614,36552707365
1630888890,36507438720
1630889164,36509495938
1630889439,36495901663
1630889714,36509450492
1630889989,36558079103
1630890264,36532962292
1630890538,36537495347
1630890812,36495006594
1630891088,36452738391
1630891364,36511646605
1630891640,36542321290
1630891914,36499194501
1630892189,36581425826
1630892464,36481710978
1630892739,36476470180
1630893014,36548061473
1630893289,36503245846
1630893564,36563038779
1630893839,36545459465
1630894114,36507959237
1630894389,36433560367
1630894664,36540179246
1630894940,36483632616
1630895214,36504254923
1630895490,36537652462
1630895766,36509776258
1630896040,36492399854
1630896316,36473640655
1630896590,36525128486
1630896865,36498680159
1630897139,36482547009
1630897414,36508798491
1630897689,36513327175
1630897963,36527509134
1630898238,36511465755
1630898513,36563517015
1630898787,36532543813
1630899062,36526799997
1630899336,36509973762
1630899611,36509770067
1630899886,36536526848
1630900161,36453583438
